czas_planowania,il_pkt_w_trajektorii,droga_koncowki,droga_jointow,
0.0704,198,1.3015,1.7347
0.0491,165,1.9226,1.3857
0.2827,217,1.7303,2.8796
0.0558,165,2.2178,2.1005
0.0743,200,2.2349,3.0711
0.0455,165,1.9181,1.3855

Liczba udanych prób: 6
